,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,average word length,vocabulary
2020-04-03,2451.0,0.8159934720522236,1.7951856385148919,1.0607915136678907,0.36719706242350064,0.5711954304365565,0.28559771521827826,0.2039983680130559,0.08159934720522236,4.823337413300694,912.0
2020-04-12,504.0,0.5952380952380952,1.3888888888888888,0.3968253968253968,0.1984126984126984,0.1984126984126984,0.1984126984126984,0.5952380952380952,0.3968253968253968,5.2103174603174605,246.0
2020-04-13,371.5,0.6409787899606789,1.53118650509421,0.27152066188186114,0.0,0.0,0.8145619856455832,0.12315270935960591,0.12315270935960591,4.921723114703775,190.0
2020-04-14,851.0,0.7050528789659225,5.7579318448883665,0.4700352526439483,0.35252643948296125,0.11750881316098707,0.0,0.0,0.11750881316098707,5.155111633372503,383.0
2020-04-15,199.0,2.512562814070352,3.5175879396984926,1.0050251256281406,4.0201005025125625,0.5025125628140703,1.507537688442211,0.5025125628140703,0.5025125628140703,4.974874371859296,116.0
2020-04-18,595.0,0.0,1.5126050420168067,0.8403361344537815,0.0,0.6722689075630253,0.33613445378151263,0.33613445378151263,0.33613445378151263,5.1042016806722685,295.0
2020-04-20,527.0,1.1385199240986716,3.984819734345351,0.0,0.0,0.0,0.5692599620493358,0.18975332068311196,0.3795066413662239,5.009487666034156,241.0
2020-04-30,340.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0,0.29411764705882354,0.0,1.1764705882352942,0.0,5.023529411764706,181.0
2020-05-01,548.5,0.8949880668257757,2.186673547055409,0.9090406465108136,0.4317136775370666,0.6107112909022216,0.29832935560859186,0.47732696897374705,0.19305019305019305,5.033622524672644,271.5
2020-05-05,567.0,0.1763668430335097,3.527336860670194,0.8818342151675485,0.8818342151675485,0.1763668430335097,0.3527336860670194,0.0,0.3527336860670194,5.00705467372134,273.0
2020-06-10,324.0,0.6172839506172839,2.7777777777777777,0.9615384615384616,1.870503597122302,0.8633093525179856,0.30864197530864196,0.3205128205128205,0.14388489208633093,5.20679012345679,178.0
2020-06-26,362.0,1.1049723756906076,2.4861878453038675,0.5524861878453038,1.3812154696132597,0.5524861878453038,0.5524861878453038,0.5524861878453038,0.0,5.016574585635359,214.0
2020-07-14,294.0,0.3401360544217687,0.0,0.3401360544217687,0.0,0.3401360544217687,0.0,0.6802721088435374,0.0,4.687074829931973,162.0
2020-07-29,362.0,0.5524861878453038,6.353591160220995,0.8287292817679558,2.209944751381215,0.5524861878453038,0.0,0.2762430939226519,0.0,4.975138121546961,207.0
2020-07-30,438.0,0.6817875891775474,1.5331807780320366,0.44958944676268675,0.30959752321981426,0.44958944676268675,0.8069726746533854,1.0869565217391304,0.0,5.2003903620944945,226.5
2020-08-27,1345.0,0.6691449814126395,0.966542750929368,0.44609665427509293,0.07434944237918216,0.37174721189591076,0.07434944237918216,0.44609665427509293,0.37174721189591076,5.026022304832714,588.0
2020-08-31,265.0,0.7547169811320755,1.509433962264151,0.0,0.7547169811320755,0.0,0.37735849056603776,1.509433962264151,0.0,5.011320754716981,155.0
2020-09-09,174.0,0.0,0.5747126436781609,0.0,0.0,0.0,0.0,2.8735632183908044,0.0,4.925287356321839,108.0
2020-09-14,269.0,1.1152416356877324,0.0,0.0,0.37174721189591076,0.0,0.0,0.7434944237918215,0.0,5.014869888475836,164.0
2020-09-24,486.0,0.2574002574002574,0.823045267489712,0.0,0.0,0.0,0.0,2.05761316872428,0.0,5.2139917695473255,256.0
2020-09-28,608.0,0.6578947368421052,0.9868421052631579,0.8223684210526315,0.0,0.3289473684210526,0.1644736842105263,1.9736842105263157,0.0,4.875,290.0
2020-09-29,348.0,1.4812357453866887,0.9040016587186399,0.7120049761559195,0.0,0.13477088948787064,0.15384615384615385,1.4049346879535558,0.2886170433340245,4.869446402653949,191.5
2020-10-01,504.0,0.5952380952380952,1.7857142857142856,0.992063492063492,0.5952380952380952,0.1984126984126984,0.992063492063492,0.3968253968253968,0.0,5.158730158730159,241.0
